SENSOR ID,DATE TIME,VALUE STANDARDIZED
113,2020-07-01 14:27:00,-13.33
114,2020-07-01 14:27:00,99.99
115,2020-07-01 14:27:00,-14.55
116,2020-07-01 14:27:00,-13.00
117,2020-07-01 14:27:00,-14.66
118,2020-07-01 14:27:00,-15.66
101,2020-07-01 14:28:30,-16.44
102,2020-07-01 14:28:30,-11.33
103,2020-07-01 14:28:30,-11.11
104,2020-07-01 14:28:30,99.99
109,2020-07-01 14:28:30,-13.00
105,2020-07-01 14:28:30,-13.66
106,2020-07-01 14:28:30,-14.77
107,2020-07-01 14:28:30,-11.33
108,2020-07-01 14:28:30,99.99
110,2020-07-01 14:28:30,99.99
111,2020-07-01 14:28:30,-12.99
112,2020-07-01 14:28:30,-15.44
113,2020-07-01 14:28:30,-13.22
114,2020-07-01 14:28:30,99.99
115,2020-07-01 14:28:30,-14.44
116,2020-07-01 14:28:30,-14.99
117,2020-07-01 14:28:30,-14.55
118,2020-07-01 14:28:30,-15.55
101,2020-07-01 14:30:38,-16.88
102,2020-07-01 14:30:38,-11.22
103,2020-07-01 14:30:38,-11.22
104,2020-07-01 14:30:38,99.99
109,2020-07-01 14:30:38,-13.00
105,2020-07-01 14:30:38,-13.44
106,2020-07-01 14:30:38,-14.88
107,2020-07-01 14:30:38,-12.99
108,2020-07-01 14:30:38,99.99
110,2020-07-01 14:30:38,99.99
111,2020-07-01 14:30:38,-11.22
112,2020-07-01 14:30:38,-15.66
113,2020-07-01 14:30:38,-13.33
114,2020-07-01 14:30:38,99.99
115,2020-07-01 14:30:38,-14.66
116,2020-07-01 14:30:38,-13.11
117,2020-07-01 14:30:38,-14.66
118,2020-07-01 14:30:38,-15.55
102,2020-07-01 14:33:13,-10.22
101,2020-07-01 14:33:13,-13.44
103,2020-07-01 14:33:13,-10.33
104,2020-07-01 14:33:13,99.99
109,2020-07-01 14:33:13,-12.88
105,2020-07-01 14:33:13,-12.44
106,2020-07-01 14:33:13,-12.11
107,2020-07-01 14:33:13,-11.66
108,2020-07-01 14:33:13,99.99
110,2020-07-01 14:33:13,99.99
111,2020-07-01 14:33:13,-10.11
112,2020-07-01 14:33:13,-13.44
113,2020-07-01 14:33:13,-12.44
114,2020-07-01 14:33:13,99.99
115,2020-07-01 14:33:13,-13.99
116,2020-07-01 14:33:13,-11.11
117,2020-07-01 14:33:13,-13.99
118,2020-07-01 14:33:13,-13.22
101,2020-07-01 14:34:43,-13.11
102,2020-07-01 14:34:43,-10.33
103,2020-07-01 14:34:43,-10.33
105,2020-07-01 14:34:43,-12.66
106,2020-07-01 14:34:43,-12.00
107,2020-07-01 14:34:43,-11.88
104,2020-07-01 14:34:43,99.99
108,2020-07-01 14:34:43,99.99
109,2020-07-01 14:34:43,-12.55
110,2020-07-01 14:34:43,99.99
111,2020-07-01 14:34:43,-11.99
112,2020-07-01 14:34:43,-13.44
113,2020-07-01 14:34:43,-12.33
114,2020-07-01 14:34:43,99.99
115,2020-07-01 14:34:43,-12.00
117,2020-07-01 14:34:43,-13.99
118,2020-07-01 14:34:43,-13.33
116,2020-07-01 14:34:43,-12.88
101,2020-07-01 14:36:14,-14.99
102,2020-07-01 14:36:14,-10.33
103,2020-07-01 14:36:14,-10.22
104,2020-07-01 14:36:14,99.99
108,2020-07-01 14:36:14,99.99
105,2020-07-01 14:36:14,-12.77
106,2020-07-01 14:36:14,-13.99
107,2020-07-01 14:36:14,-11.88
110,2020-07-01 14:36:14,99.99
111,2020-07-01 14:36:14,-11.99
112,2020-07-01 14:36:14,-13.33
113,2020-07-01 14:36:14,-12.33
109,2020-07-01 14:36:14,-12.44
114,2020-07-01 14:36:14,99.99
115,2020-07-01 14:36:14,-13.99
116,2020-07-01 14:36:14,-12.77
117,2020-07-01 14:36:14,-13.88
118,2020-07-01 14:36:14,-13.33
101,2020-07-01 14:38:36,-14.66
102,2020-07-01 14:38:36,-10.11
103,2020-07-01 14:38:36,-10.22
104,2020-07-01 14:38:36,99.99
105,2020-07-01 14:38:36,-12.66
106,2020-07-01 14:38:36,-13.88
107,2020-07-01 14:38:36,-11.88
108,2020-07-01 14:38:36,99.99
109,2020-07-01 14:38:36,-12.22
110,2020-07-01 14:38:36,99.99
111,2020-07-01 14:38:36,-11.77
112,2020-07-01 14:38:36,-14.99
113,2020-07-01 14:38:36,-12.22
114,2020-07-01 14:38:36,99.99
115,2020-07-01 14:38:36,-13.77
116,2020-07-01 14:38:36,-12.66
117,2020-07-01 14:38:36,-13.77
118,2020-07-01 14:38:36,-13.11
101,2020-07-01 14:40:06,-14.33
102,2020-07-01 14:40:06,-10.00
103,2020-07-01 14:40:06,-10.11
104,2020-07-01 14:40:06,99.99
105,2020-07-01 14:40:06,-12.55
106,2020-07-01 14:40:06,-13.88
107,2020-07-01 14:40:06,-11.99
108,2020-07-01 14:40:06,99.99
110,2020-07-01 14:40:06,99.99
111,2020-07-01 14:40:06,-11.66
112,2020-07-01 14:40:06,-14.99
113,2020-07-01 14:40:06,-12.11
109,2020-07-01 14:40:06,-12.00
114,2020-07-01 14:40:06,99.99
115,2020-07-01 14:40:06,-13.66
116,2020-07-01 14:40:06,-12.55
117,2020-07-01 14:40:06,-13.66
118,2020-07-01 14:40:06,-14.99
101,2020-07-01 14:41:37,-14.33
102,2020-07-01 14:41:37,-11.99
103,2020-07-01 14:41:37,-10.11
104,2020-07-01 14:41:37,99.99
105,2020-07-01 14:41:37,-12.44
106,2020-07-01 14:41:37,-13.77
108,2020-07-01 14:41:37,99.99
107,2020-07-01 14:41:37,-11.88
110,2020-07-01 14:41:37,99.99
111,2020-07-01 14:41:37,-11.66
109,2020-07-01 14:41:37,-12.00
114,2020-07-01 14:41:37,99.99
115,2020-07-01 14:41:37,-13.77
116,2020-07-01 14:41:37,-12.55
112,2020-07-01 14:41:37,-14.99
113,2020-07-01 14:41:37,-12.11
118,2020-07-01 14:41:37,-13.00
117,2020-07-01 14:41:37,-13.55
101,2020-07-01 14:43:07,-14.44
103,2020-07-01 14:43:07,-10.11
102,2020-07-01 14:43:07,-10.00
104,2020-07-01 14:43:07,99.99
105,2020-07-01 14:43:07,-12.55
106,2020-07-01 14:43:07,-13.88
107,2020-07-01 14:43:07,-11.88
108,2020-07-01 14:43:07,99.99
109,2020-07-01 14:43:07,-13.99
110,2020-07-01 14:43:07,99.99
111,2020-07-01 14:43:07,-11.77
112,2020-07-01 14:43:07,-14.88
113,2020-07-01 14:43:07,-12.11
114,2020-07-01 14:43:07,99.99
115,2020-07-01 14:43:07,-13.66
116,2020-07-01 14:43:07,-12.44
118,2020-07-01 14:43:07,-14.99
117,2020-07-01 14:43:07,-13.55
101,2020-07-01 14:44:38,-14.22
102,2020-07-01 14:44:38,-11.99
103,2020-07-01 14:44:38,-11.99
109,2020-07-01 14:44:38,-13.88
105,2020-07-01 14:44:38,-12.44
104,2020-07-01 14:44:38,99.99
106,2020-07-01 14:44:38,-13.66
107,2020-07-01 14:44:38,-11.99
108,2020-07-01 14:44:38,99.99
110,2020-07-01 14:44:38,99.99
111,2020-07-01 14:44:38,-11.66
112,2020-07-01 14:44:38,-14.66
113,2020-07-01 14:44:38,-12.00
114,2020-07-01 14:44:38,99.99
115,2020-07-01 14:44:38,-13.44
116,2020-07-01 14:44:38,-12.33
117,2020-07-01 14:44:38,-13.44
118,2020-07-01 14:44:38,-14.77
101,2020-07-01 14:46:08,-15.77
102,2020-07-01 14:46:08,-11.88
103,2020-07-01 14:46:08,-11.88
104,2020-07-01 14:46:08,99.99
105,2020-07-01 14:46:08,-12.33
107,2020-07-01 14:46:08,-11.88
111,2020-07-01 14:46:08,-11.44
108,2020-07-01 14:46:08,99.99
109,2020-07-01 14:46:08,-13.77
110,2020-07-01 14:46:08,99.99
106,2020-07-01 14:46:08,-13.55
112,2020-07-01 14:46:08,-14.44
113,2020-07-01 14:46:08,-13.99
114,2020-07-01 14:46:08,99.99
115,2020-07-01 14:46:08,-13.33
116,2020-07-01 14:46:08,-12.33
117,2020-07-01 14:46:08,-13.22
118,2020-07-01 14:46:08,-14.66
101,2020-07-01 14:47:39,-15.44
102,2020-07-01 14:47:39,-11.66
103,2020-07-01 14:47:39,-11.88
104,2020-07-01 14:47:39,99.99
109,2020-07-01 14:47:39,-13.66
105,2020-07-01 14:47:39,-12.11
106,2020-07-01 14:47:39,-13.33
107,2020-07-01 14:47:39,-11.88
108,2020-07-01 14:47:39,99.99
110,2020-07-01 14:47:39,99.99
112,2020-07-01 14:47:39,-14.33
111,2020-07-01 14:47:39,-11.33
113,2020-07-01 14:47:39,-13.88
114,2020-07-01 14:47:39,99.99
115,2020-07-01 14:47:39,-13.11
116,2020-07-01 14:47:39,-12.11
117,2020-07-01 14:47:39,-13.00
118,2020-07-01 14:47:39,-14.33
101,2020-07-01 14:49:09,-15.11
102,2020-07-01 14:49:09,-11.66
103,2020-07-01 14:49:09,-11.77
104,2020-07-01 14:49:09,99.99
109,2020-07-01 14:49:09,-13.44
105,2020-07-01 14:49:09,-13.99
106,2020-07-01 14:49:09,-13.22
107,2020-07-01 14:49:09,-11.88
108,2020-07-01 14:49:09,99.99
110,2020-07-01 14:49:09,99.99
111,2020-07-01 14:49:09,-11.22
112,2020-07-01 14:49:09,-14.11
113,2020-07-01 14:49:09,-13.77
114,2020-07-01 14:49:09,99.99
115,2020-07-01 14:49:09,-14.99
116,2020-07-01 14:49:09,-12.00
117,2020-07-01 14:49:09,-14.99
118,2020-07-01 14:49:09,-14.11
101,2020-07-01 14:50:40,-15.11
102,2020-07-01 14:50:40,-11.44
103,2020-07-01 14:50:40,-11.66
104,2020-07-01 14:50:40,99.99
109,2020-07-01 14:50:40,-13.44
105,2020-07-01 14:50:40,-13.99
106,2020-07-01 14:50:40,-13.00
107,2020-07-01 14:50:40,-11.88
108,2020-07-01 14:50:40,99.99
110,2020-07-01 14:50:40,99.99
111,2020-07-01 14:50:40,-11.11
112,2020-07-01 14:50:40,-15.99
113,2020-07-01 14:50:40,-13.66
114,2020-07-01 14:50:40,99.99
115,2020-07-01 14:50:40,-14.99
116,2020-07-01 14:50:40,-13.99
117,2020-07-01 14:50:40,-14.88
118,2020-07-01 14:50:40,-14.11
101,2020-07-01 14:52:11,-16.99
102,2020-07-01 14:52:11,-11.44
103,2020-07-01 14:52:11,-11.55
104,2020-07-01 14:52:11,99.99
106,2020-07-01 14:52:11,-14.99
105,2020-07-01 14:52:11,-13.88
107,2020-07-01 14:52:11,-11.66
109,2020-07-01 14:52:11,-13.22
108,2020-07-01 14:52:11,99.99
112,2020-07-01 14:52:11,-15.88
110,2020-07-01 14:52:11,99.99
111,2020-07-01 14:52:11,-11.11
113,2020-07-01 14:52:11,-13.55
115,2020-07-01 14:52:11,-14.88
116,2020-07-01 14:52:11,-13.88
117,2020-07-01 14:52:11,-14.77
114,2020-07-01 14:52:11,99.99
118,2020-07-01 14:52:11,-15.99
101,2020-07-01 14:53:42,-16.99
102,2020-07-01 14:53:42,-11.33
103,2020-07-01 14:53:42,-11.55
104,2020-07-01 14:53:42,99.99
107,2020-07-01 14:53:42,-11.66
105,2020-07-01 14:53:42,-13.88
106,2020-07-01 14:53:42,-14.88
110,2020-07-01 14:53:42,99.99
111,2020-07-01 14:53:42,-11.00
112,2020-07-01 14:53:42,-15.88
108,2020-07-01 14:53:42,99.99
109,2020-07-01 14:53:42,-13.11
113,2020-07-01 14:53:42,-13.44
114,2020-07-01 14:53:42,99.99
115,2020-07-01 14:53:42,-14.77
116,2020-07-01 14:53:42,-13.88
117,2020-07-01 14:53:42,-14.66
118,2020-07-01 14:53:42,-15.99
101,2020-07-01 14:55:12,-16.88
102,2020-07-01 14:55:12,-11.22
103,2020-07-01 14:55:12,-11.44
104,2020-07-01 14:55:12,99.99
105,2020-07-01 14:55:12,-13.66
106,2020-07-01 14:55:12,-14.77
108,2020-07-01 14:55:12,99.99
107,2020-07-01 14:55:12,-11.55
109,2020-07-01 14:55:12,-13.11
110,2020-07-01 14:55:12,99.99
113,2020-07-01 14:55:12,-13.44
114,2020-07-01 14:55:12,99.99
111,2020-07-01 14:55:12,-12.99
112,2020-07-01 14:55:12,-15.77
115,2020-07-01 14:55:12,-14.66
116,2020-07-01 14:55:12,-13.66
117,2020-07-01 14:55:12,-14.55
118,2020-07-01 14:55:12,-15.88
101,2020-07-01 14:56:43,-16.88
102,2020-07-01 14:56:43,-11.11
103,2020-07-01 14:56:43,-11.33
104,2020-07-01 14:56:43,99.99
107,2020-07-01 14:56:43,-11.55
105,2020-07-01 14:56:43,-13.66
106,2020-07-01 14:56:43,-14.77
108,2020-07-01 14:56:43,99.99
110,2020-07-01 14:56:43,99.99
112,2020-07-01 14:56:43,-15.66
111,2020-07-01 14:56:43,-12.88
109,2020-07-01 14:56:43,-14.99
115,2020-07-01 14:56:43,-14.66
116,2020-07-01 14:56:43,-13.66
114,2020-07-01 14:56:43,99.99
117,2020-07-01 14:56:43,-14.44
113,2020-07-01 14:56:43,-13.33
118,2020-07-01 14:56:43,-15.88
101,2020-07-01 14:58:13,-16.88
102,2020-07-01 14:58:13,-11.00
103,2020-07-01 14:58:13,-11.22
104,2020-07-01 14:58:13,99.99
106,2020-07-01 14:58:13,-14.66
105,2020-07-01 14:58:13,-13.55
107,2020-07-01 14:58:13,-11.44
108,2020-07-01 14:58:13,99.99
109,2020-07-01 14:58:13,-14.99
111,2020-07-01 14:58:13,-12.77
110,2020-07-01 14:58:13,99.99
114,2020-07-01 14:58:13,99.99
112,2020-07-01 14:58:13,-15.66
113,2020-07-01 14:58:13,-13.22
117,2020-07-01 14:58:13,-14.33
118,2020-07-01 14:58:13,-15.77
116,2020-07-01 14:58:13,-13.55
115,2020-07-01 14:58:13,-14.55
101,2020-07-01 14:59:43,-16.66
102,2020-07-01 14:59:43,-12.99
103,2020-07-01 14:59:43,-11.22
104,2020-07-01 14:59:43,99.99
109,2020-07-01 14:59:43,-14.88
105,2020-07-01 14:59:43,-13.44
106,2020-07-01 14:59:43,-14.66
107,2020-07-01 14:59:43,-11.44
108,2020-07-01 14:59:43,99.99
110,2020-07-01 14:59:43,99.99
111,2020-07-01 14:59:43,-12.66
112,2020-07-01 14:59:43,-15.44
113,2020-07-01 14:59:43,-13.11
114,2020-07-01 14:59:43,99.99
115,2020-07-01 14:59:43,-14.44
116,2020-07-01 14:59:43,-13.44
117,2020-07-01 14:59:43,-14.33
118,2020-07-01 14:59:43,-15.66
101,2020-07-01 15:01:13,-16.66
102,2020-07-01 15:01:13,-12.99
103,2020-07-01 15:01:13,-11.11
104,2020-07-01 15:01:13,99.99
109,2020-07-01 15:01:13,-14.88
105,2020-07-01 15:01:13,-13.44
106,2020-07-01 15:01:13,-14.44
107,2020-07-01 15:01:13,-11.44
108,2020-07-01 15:01:13,99.99
110,2020-07-01 15:01:13,99.99
111,2020-07-01 15:01:13,-12.66
112,2020-07-01 15:01:13,-15.44
113,2020-07-01 15:01:13,-13.00
114,2020-07-01 15:01:13,99.99
115,2020-07-01 15:01:13,-14.33
116,2020-07-01 15:01:13,-13.33
117,2020-07-01 15:01:13,-14.22
118,2020-07-01 15:01:13,-15.55
101,2020-07-01 15:02:44,-16.44
102,2020-07-01 15:02:44,-12.88
103,2020-07-01 15:02:44,-11.00
104,2020-07-01 15:02:44,99.99
105,2020-07-01 15:02:44,-13.33
106,2020-07-01 15:02:44,-14.44
107,2020-07-01 15:02:44,-11.44
108,2020-07-01 15:02:44,99.99
109,2020-07-01 15:02:44,-14.66
110,2020-07-01 15:02:44,99.99
111,2020-07-01 15:02:44,-12.44
112,2020-07-01 15:02:44,-15.33
113,2020-07-01 15:02:44,-14.99
114,2020-07-01 15:02:44,99.99
115,2020-07-01 15:02:44,-14.33
116,2020-07-01 15:02:44,-13.33
118,2020-07-01 15:02:44,-15.44
117,2020-07-01 15:02:44,-14.11
101,2020-07-01 15:04:15,-16.44
102,2020-07-01 15:04:15,-12.88
103,2020-07-01 15:04:15,-12.99
104,2020-07-01 15:04:15,99.99
108,2020-07-01 15:04:15,99.99
105,2020-07-01 15:04:15,-13.22
106,2020-07-01 15:04:15,-14.33
107,2020-07-01 15:04:15,-11.33
110,2020-07-01 15:04:15,99.99
111,2020-07-01 15:04:15,-12.44
112,2020-07-01 15:04:15,-15.33
113,2020-07-01 15:04:15,-14.99
109,2020-07-01 15:04:15,-14.66
114,2020-07-01 15:04:15,99.99
115,2020-07-01 15:04:15,-14.33
116,2020-07-01 15:04:15,-13.22
117,2020-07-01 15:04:15,-14.11
118,2020-07-01 15:04:15,-15.44
101,2020-07-01 15:05:45,-16.44
102,2020-07-01 15:05:45,-12.66
105,2020-07-01 15:05:45,-13.22
103,2020-07-01 15:05:45,-12.99
104,2020-07-01 15:05:45,99.99
106,2020-07-01 15:05:45,-14.33
107,2020-07-01 15:05:45,-11.33
108,2020-07-01 15:05:45,99.99
109,2020-07-01 15:05:45,-14.55
110,2020-07-01 15:05:45,99.99
111,2020-07-01 15:05:45,-12.33
112,2020-07-01 15:05:45,-15.22
113,2020-07-01 15:05:45,-14.88
115,2020-07-01 15:05:45,-14.11
114,2020-07-01 15:05:45,99.99
116,2020-07-01 15:05:45,-13.11
117,2020-07-01 15:05:45,-15.99
118,2020-07-01 15:05:45,-15.33
101,2020-07-01 15:07:54,-16.22
102,2020-07-01 15:07:54,-12.66
103,2020-07-01 15:07:54,-12.88
104,2020-07-01 15:07:54,99.99
109,2020-07-01 15:07:54,-14.44
105,2020-07-01 15:07:54,-13.11
106,2020-07-01 15:07:54,-14.11
107,2020-07-01 15:07:54,-11.22
108,2020-07-01 15:07:54,99.99
110,2020-07-01 15:07:54,99.99
111,2020-07-01 15:07:54,-12.22
112,2020-07-01 15:07:54,-15.11
113,2020-07-01 15:07:54,-14.88
114,2020-07-01 15:07:54,99.99
115,2020-07-01 15:07:54,-14.11
116,2020-07-01 15:07:54,-13.00
117,2020-07-01 15:07:54,-15.99
118,2020-07-01 15:07:54,-15.22
102,2020-07-01 15:09:25,-12.55
101,2020-07-01 15:09:25,-16.11
103,2020-07-01 15:09:25,-12.88
104,2020-07-01 15:09:25,99.99
109,2020-07-01 15:09:25,-14.44
105,2020-07-01 15:09:25,-13.11
106,2020-07-01 15:09:25,-14.11
107,2020-07-01 15:09:25,-11.11
108,2020-07-01 15:09:25,99.99
110,2020-07-01 15:09:25,99.99
111,2020-07-01 15:09:25,-12.11
112,2020-07-01 15:09:25,-15.00
113,2020-07-01 15:09:25,-14.77
114,2020-07-01 15:09:25,99.99
115,2020-07-01 15:09:25,-15.99
116,2020-07-01 15:09:25,-14.99
117,2020-07-01 15:09:25,-15.88
118,2020-07-01 15:09:25,-15.11
101,2020-07-01 15:10:56,-16.00
102,2020-07-01 15:10:56,-12.33
103,2020-07-01 15:10:56,-12.66
104,2020-07-01 15:10:56,99.99
109,2020-07-01 15:10:56,-14.33
105,2020-07-01 15:10:56,-14.99
106,2020-07-01 15:10:56,-15.99
107,2020-07-01 15:10:56,-11.00
108,2020-07-01 15:10:56,99.99
110,2020-07-01 15:10:56,99.99
111,2020-07-01 15:10:56,-12.00
112,2020-07-01 15:10:56,-16.99
113,2020-07-01 15:10:56,-14.66
114,2020-07-01 15:10:56,99.99
115,2020-07-01 15:10:56,-15.99
116,2020-07-01 15:10:56,-14.88
117,2020-07-01 15:10:56,-15.77
118,2020-07-01 15:10:56,-15.00
101,2020-07-01 15:12:27,-17.99
102,2020-07-01 15:12:27,-12.33
103,2020-07-01 15:12:27,-12.55
104,2020-07-01 15:12:27,99.99
109,2020-07-01 15:12:27,-14.11
105,2020-07-01 15:12:27,-14.88
106,2020-07-01 15:12:27,-15.99
107,2020-07-01 15:12:27,-11.00
108,2020-07-01 15:12:27,99.99
110,2020-07-01 15:12:27,99.99
111,2020-07-01 15:12:27,-13.99
112,2020-07-01 15:12:27,-16.88
113,2020-07-01 15:12:27,-14.55
114,2020-07-01 15:12:27,99.99
115,2020-07-01 15:12:27,-15.88
116,2020-07-01 15:12:27,-14.88
117,2020-07-01 15:12:27,-15.66
118,2020-07-01 15:12:27,-16.99
102,2020-07-01 15:13:58,-12.33
101,2020-07-01 15:13:58,-17.88
103,2020-07-01 15:13:58,-12.55
104,2020-07-01 15:13:58,99.99
109,2020-07-01 15:13:58,-14.11
105,2020-07-01 15:13:58,-14.77
107,2020-07-01 15:13:58,-12.99
106,2020-07-01 15:13:58,-15.88
108,2020-07-01 15:13:58,99.99
110,2020-07-01 15:13:58,99.99
112,2020-07-01 15:13:58,-16.88
113,2020-07-01 15:13:58,-14.44
114,2020-07-01 15:13:58,99.99
111,2020-07-01 15:13:58,-13.99
115,2020-07-01 15:13:58,-15.88
116,2020-07-01 15:13:58,-14.88
117,2020-07-01 15:13:58,-15.55
118,2020-07-01 15:13:58,-16.99
101,2020-07-01 15:15:28,-17.88
102,2020-07-01 15:15:28,-12.11
103,2020-07-01 15:15:28,-12.44
104,2020-07-01 15:15:28,99.99
109,2020-07-01 15:15:28,-14.00
105,2020-07-01 15:15:28,-14.66
106,2020-07-01 15:15:28,-15.66
107,2020-07-01 15:15:28,-12.99
108,2020-07-01 15:15:28,99.99
110,2020-07-01 15:15:28,99.99
111,2020-07-01 15:15:28,-13.88
112,2020-07-01 15:15:28,-16.77
113,2020-07-01 15:15:28,-14.33
114,2020-07-01 15:15:28,99.99
115,2020-07-01 15:15:28,-15.77
116,2020-07-01 15:15:28,-14.66
117,2020-07-01 15:15:28,-15.44
118,2020-07-01 15:15:28,-16.88
101,2020-07-01 15:17:35,-17.66
102,2020-07-01 15:17:35,-12.11
103,2020-07-01 15:17:35,-12.33
104,2020-07-01 15:17:35,99.99
109,2020-07-01 15:17:35,-15.99
105,2020-07-01 15:17:35,-14.55
106,2020-07-01 15:17:35,-15.66
107,2020-07-01 15:17:35,-12.88
108,2020-07-01 15:17:35,99.99
110,2020-07-01 15:17:35,99.99
111,2020-07-01 15:17:35,-13.77
112,2020-07-01 15:17:35,-16.66
113,2020-07-01 15:17:35,-14.33
114,2020-07-01 15:17:35,99.99
115,2020-07-01 15:17:35,-15.66
116,2020-07-01 15:17:35,-14.66
117,2020-07-01 15:17:35,-15.33
118,2020-07-01 15:17:35,-16.77
101,2020-07-01 15:19:06,-17.66
102,2020-07-01 15:19:06,-13.99
103,2020-07-01 15:19:06,-12.11
104,2020-07-01 15:19:06,99.99
105,2020-07-01 15:19:06,-14.44
106,2020-07-01 15:19:06,-15.55
107,2020-07-01 15:19:06,-12.88
111,2020-07-01 15:19:06,-13.66
108,2020-07-01 15:19:06,99.99
109,2020-07-01 15:19:06,-15.88
110,2020-07-01 15:19:06,99.99
113,2020-07-01 15:19:06,-14.22
114,2020-07-01 15:19:06,99.99
115,2020-07-01 15:19:06,-15.55
116,2020-07-01 15:19:06,-14.55
112,2020-07-01 15:19:06,-16.55
117,2020-07-01 15:19:06,-15.33
118,2020-07-01 15:19:06,-16.66
101,2020-07-01 15:20:36,-17.55
102,2020-07-01 15:20:36,-13.99
103,2020-07-01 15:20:36,-12.11
104,2020-07-01 15:20:36,99.99
109,2020-07-01 15:20:36,-15.88
105,2020-07-01 15:20:36,-14.55
106,2020-07-01 15:20:36,-15.44
107,2020-07-01 15:20:36,-12.77
108,2020-07-01 15:20:36,99.99
110,2020-07-01 15:20:36,99.99
111,2020-07-01 15:20:36,-13.66
112,2020-07-01 15:20:36,-16.44
113,2020-07-01 15:20:36,-14.11
114,2020-07-01 15:20:36,99.99
115,2020-07-01 15:20:36,-15.44
116,2020-07-01 15:20:36,-14.44
117,2020-07-01 15:20:36,-15.22
118,2020-07-01 15:20:36,-16.66
101,2020-07-01 15:22:06,-17.44
102,2020-07-01 15:22:06,99.99
103,2020-07-01 15:22:06,-12.11
104,2020-07-01 15:22:06,99.99
108,2020-07-01 15:22:06,99.99
105,2020-07-01 15:22:06,-14.33
106,2020-07-01 15:22:06,-15.44
107,2020-07-01 15:22:06,-12.66
109,2020-07-01 15:22:06,-15.77
110,2020-07-01 15:22:06,99.99
111,2020-07-01 15:22:06,-13.55
112,2020-07-01 15:22:06,-16.44
113,2020-07-01 15:22:06,-14.00
114,2020-07-01 15:22:06,99.99
118,2020-07-01 15:22:06,-16.55
117,2020-07-01 15:22:06,-15.11
116,2020-07-01 15:22:06,-14.33
115,2020-07-01 15:22:06,-15.44
101,2020-07-01 15:23:54,-17.33
102,2020-07-01 15:23:54,99.99
103,2020-07-01 15:23:54,-13.99
104,2020-07-01 15:23:54,99.99
107,2020-07-01 15:23:54,-12.66
105,2020-07-01 15:23:54,-14.33
108,2020-07-01 15:23:54,99.99
109,2020-07-01 15:23:54,-15.66
110,2020-07-01 15:23:54,99.99
111,2020-07-01 15:23:54,-13.44
106,2020-07-01 15:23:54,-15.33
112,2020-07-01 15:23:54,-16.33
113,2020-07-01 15:23:54,-15.99
114,2020-07-01 15:23:54,99.99
117,2020-07-01 15:23:54,-15.00
118,2020-07-01 15:23:54,-16.44
115,2020-07-01 15:23:54,-15.33
116,2020-07-01 15:23:54,-14.22
101,2020-07-01 15:25:24,-17.33
102,2020-07-01 15:25:24,-13.66
103,2020-07-01 15:25:24,-13.99
104,2020-07-01 15:25:24,99.99
109,2020-07-01 15:25:24,-15.55
105,2020-07-01 15:25:24,-14.11
106,2020-07-01 15:25:24,-15.22
107,2020-07-01 15:25:24,-12.55
108,2020-07-01 15:25:24,99.99
110,2020-07-01 15:25:24,99.99
111,2020-07-01 15:25:24,-13.33
112,2020-07-01 15:25:24,-16.22
113,2020-07-01 15:25:24,-15.99
115,2020-07-01 15:25:24,-15.33
116,2020-07-01 15:25:24,-14.22
117,2020-07-01 15:25:24,-16.99
118,2020-07-01 15:25:24,-16.33
114,2020-07-01 15:25:24,99.99
102,2020-07-01 15:26:54,-13.66
101,2020-07-01 15:26:54,-17.11
105,2020-07-01 15:26:54,-14.11
104,2020-07-01 15:26:54,99.99
103,2020-07-01 15:26:54,-13.88
106,2020-07-01 15:26:54,-15.11
107,2020-07-01 15:26:54,-12.44
108,2020-07-01 15:26:54,99.99
109,2020-07-01 15:26:54,-15.44
110,2020-07-01 15:26:54,99.99
111,2020-07-01 15:26:54,-13.22
112,2020-07-01 15:26:54,-16.11
113,2020-07-01 15:26:54,-15.88
114,2020-07-01 15:26:54,99.99
118,2020-07-01 15:26:54,-16.33
117,2020-07-01 15:26:54,-16.99
115,2020-07-01 15:26:54,-15.22
116,2020-07-01 15:26:54,-14.11
101,2020-07-01 15:28:25,-17.11
102,2020-07-01 15:28:25,99.99
104,2020-07-01 15:28:25,99.99
103,2020-07-01 15:28:25,-13.88
108,2020-07-01 15:28:25,99.99
105,2020-07-01 15:28:25,-14.11
106,2020-07-01 15:28:25,-15.11
107,2020-07-01 15:28:25,-12.44
110,2020-07-01 15:28:25,99.99
109,2020-07-01 15:28:25,-15.44
111,2020-07-01 15:28:25,-13.22
112,2020-07-01 15:28:25,-16.11
114,2020-07-01 15:28:25,99.99
115,2020-07-01 15:28:25,-15.11
116,2020-07-01 15:28:25,-14.00
117,2020-07-01 15:28:25,-16.99
113,2020-07-01 15:28:25,-15.77
118,2020-07-01 15:28:25,-16.22
101,2020-07-01 15:29:56,-17.11
102,2020-07-01 15:29:56,99.99
103,2020-07-01 15:29:56,-13.77
104,2020-07-01 15:29:56,99.99
109,2020-07-01 15:29:56,-15.33
105,2020-07-01 15:29:56,-14.00
106,2020-07-01 15:29:56,-15.11
107,2020-07-01 15:29:56,-12.33
108,2020-07-01 15:29:56,99.99
110,2020-07-01 15:29:56,99.99
111,2020-07-01 15:29:56,-13.11
112,2020-07-01 15:29:56,-16.00
113,2020-07-01 15:29:56,-15.66
114,2020-07-01 15:29:56,99.99
115,2020-07-01 15:29:56,-15.11
116,2020-07-01 15:29:56,-15.99
